Source,Target,Type,Kind,Id,Label,Weight 
177,731,Undirected,rank-10,7325,rank-10,10.0
177,732,Undirected,rank-10,7326,rank-10,39.0
177,733,Undirected,rank-10,7327,rank-10,39.0
177,734,Undirected,rank-10,7328,rank-10,11.0
177,735,Undirected,rank-10,7329,rank-10,11.0
177,736,Undirected,rank-10,7330,rank-10,11.0
177,737,Undirected,rank-10,7331,rank-10,1.0
177,738,Undirected,rank-10,7332,rank-10,1.0
177,739,Undirected,rank-10,7333,rank-10,5.0
177,740,Undirected,rank-10,7334,rank-10,17.0
177,741,Undirected,rank-10,7335,rank-10,13.0
177,742,Undirected,rank-10,7336,rank-10,1.0
177,743,Undirected,rank-10,7337,rank-10,5.0
177,744,Undirected,rank-10,7338,rank-10,1.0
177,745,Undirected,rank-10,7339,rank-10,1.0
177,746,Undirected,rank-10,7340,rank-10,4.0
177,747,Undirected,rank-10,7341,rank-10,5.0
177,748,Undirected,rank-10,7342,rank-10,1.0
177,749,Undirected,rank-10,7343,rank-10,1.0
177,770,Undirected,rank-10,7344,rank-10,25.0
177,795,Undirected,rank-10,7345,rank-10,4.0
177,796,Undirected,rank-10,7346,rank-10,4.0
177,811,Undirected,rank-10,7347,rank-10,1.0
177,812,Undirected,rank-10,7348,rank-10,1.0
177,825,Undirected,rank-10,7349,rank-10,1.0
177,826,Undirected,rank-10,7350,rank-10,1.0
177,827,Undirected,rank-10,7351,rank-10,1.0
177,828,Undirected,rank-10,7352,rank-10,1.0
177,829,Undirected,rank-10,7353,rank-10,1.0
177,830,Undirected,rank-10,7354,rank-10,1.0
177,831,Undirected,rank-10,7355,rank-10,1.0
177,835,Undirected,rank-10,7356,rank-10,7.0
177,836,Undirected,rank-10,7357,rank-10,8.0
177,839,Undirected,rank-10,7358,rank-10,4.0
177,840,Undirected,rank-10,7359,rank-10,4.0
177,841,Undirected,rank-10,7360,rank-10,4.0
177,842,Undirected,rank-10,7361,rank-10,4.0
177,873,Undirected,rank-10,7362,rank-10,15.0
177,874,Undirected,rank-10,7363,rank-10,18.0
177,902,Undirected,rank-10,7364,rank-10,23.0
177,925,Undirected,rank-10,7365,rank-10,1.0
177,941,Undirected,rank-10,7366,rank-10,22.0
177,942,Undirected,rank-10,7367,rank-10,22.0
177,943,Undirected,rank-10,7368,rank-10,10.0
177,1002,Undirected,rank-10,7369,rank-10,6.0
177,1100,Undirected,rank-10,7370,rank-10,1.0
178,179,Undirected,rank-10,7371,rank-10,152.0
178,180,Undirected,rank-10,7372,rank-10,14.0
178,181,Undirected,rank-10,7373,rank-10,215.0
178,192,Undirected,rank-10,7374,rank-10,1.0
178,193,Undirected,rank-10,7375,rank-10,1.0
178,251,Undirected,rank-10,7376,rank-10,12.0
178,252,Undirected,rank-10,7377,rank-10,9.0
178,273,Undirected,rank-10,7378,rank-10,1.0
178,274,Undirected,rank-10,7379,rank-10,14.0
178,275,Undirected,rank-10,7380,rank-10,26.0
178,276,Undirected,rank-10,7381,rank-10,26.0
178,277,Undirected,rank-10,7382,rank-10,26.0
178,278,Undirected,rank-10,7383,rank-10,30.0
178,304,Undirected,rank-10,7384,rank-10,4.0
178,314,Undirected,rank-10,7385,rank-10,1.0
178,315,Undirected,rank-10,7386,rank-10,1.0
178,316,Undirected,rank-10,7387,rank-10,1.0
178,317,Undirected,rank-10,7388,rank-10,1.0
178,327,Undirected,rank-10,7389,rank-10,13.0
178,328,Undirected,rank-10,7390,rank-10,12.0
178,338,Undirected,rank-10,7391,rank-10,9.0
178,339,Undirected,rank-10,7392,rank-10,2.0
178,340,Undirected,rank-10,7393,rank-10,2.0
178,341,Undirected,rank-10,7394,rank-10,4.0
178,342,Undirected,rank-10,7395,rank-10,4.0
178,366,Undirected,rank-10,7396,rank-10,1.0
178,367,Undirected,rank-10,7397,rank-10,1.0
178,375,Undirected,rank-10,7398,rank-10,1.0
178,376,Undirected,rank-10,7399,rank-10,1.0
178,377,Undirected,rank-10,7400,rank-10,13.0
178,378,Undirected,rank-10,7401,rank-10,14.0
178,379,Undirected,rank-10,7402,rank-10,14.0
178,380,Undirected,rank-10,7403,rank-10,9.0
178,381,Undirected,rank-10,7404,rank-10,9.0
178,382,Undirected,rank-10,7405,rank-10,11.0
178,383,Undirected,rank-10,7406,rank-10,11.0
178,384,Undirected,rank-10,7407,rank-10,11.0
178,385,Undirected,rank-10,7408,rank-10,10.0
178,386,Undirected,rank-10,7409,rank-10,10.0
178,398,Undirected,rank-10,7410,rank-10,15.0
178,399,Undirected,rank-10,7411,rank-10,9.0
178,400,Undirected,rank-10,7412,rank-10,9.0
178,414,Undirected,rank-10,7413,rank-10,1.0
178,415,Undirected,rank-10,7414,rank-10,1.0
178,434,Undirected,rank-10,7415,rank-10,3.0
178,469,Undirected,rank-10,7416,rank-10,4.0
178,470,Undirected,rank-10,7417,rank-10,4.0
178,471,Undirected,rank-10,7418,rank-10,4.0
178,486,Undirected,rank-10,7419,rank-10,1.0
178,487,Undirected,rank-10,7420,rank-10,1.0
178,488,Undirected,rank-10,7421,rank-10,17.0
178,489,Undirected,rank-10,7422,rank-10,14.0
178,490,Undirected,rank-10,7423,rank-10,15.0
178,530,Undirected,rank-10,7424,rank-10,7.0
178,531,Undirected,rank-10,7425,rank-10,7.0
178,532,Undirected,rank-10,7426,rank-10,8.0
178,551,Undirected,rank-10,7427,rank-10,14.0
178,552,Undirected,rank-10,7428,rank-10,17.0
178,621,Undirected,rank-10,7429,rank-10,12.0
178,622,Undirected,rank-10,7430,rank-10,13.0
178,623,Undirected,rank-10,7431,rank-10,14.0
178,624,Undirected,rank-10,7432,rank-10,12.0
178,638,Undirected,rank-10,7433,rank-10,1.0
178,653,Undirected,rank-10,7434,rank-10,5.0
178,654,Undirected,rank-10,7435,rank-10,4.0
178,700,Undirected,rank-10,7436,rank-10,68.0
178,701,Undirected,rank-10,7437,rank-10,67.0
178,702,Undirected,rank-10,7438,rank-10,69.0
178,703,Undirected,rank-10,7439,rank-10,76.0
178,704,Undirected,rank-10,7440,rank-10,3.0
178,705,Undirected,rank-10,7441,rank-10,1.0
178,706,Undirected,rank-10,7442,rank-10,1.0
178,707,Undirected,rank-10,7443,rank-10,1.0
178,708,Undirected,rank-10,7444,rank-10,1.0
178,714,Undirected,rank-10,7445,rank-10,14.0
178,715,Undirected,rank-10,7446,rank-10,6.0
178,716,Undirected,rank-10,7447,rank-10,10.0
178,717,Undirected,rank-10,7448,rank-10,1.0
178,718,Undirected,rank-10,7449,rank-10,9.0
178,719,Undirected,rank-10,7450,rank-10,1.0
178,720,Undirected,rank-10,7451,rank-10,46.0
178,721,Undirected,rank-10,7452,rank-10,7.0
178,722,Undirected,rank-10,7453,rank-10,9.0
178,723,Undirected,rank-10,7454,rank-10,8.0
178,724,Undirected,rank-10,7455,rank-10,5.0
178,725,Undirected,rank-10,7456,rank-10,41.0
178,726,Undirected,rank-10,7457,rank-10,4.0
178,727,Undirected,rank-10,7458,rank-10,31.0
178,728,Undirected,rank-10,7459,rank-10,16.0
178,729,Undirected,rank-10,7460,rank-10,18.0
178,730,Undirected,rank-10,7461,rank-10,9.0
178,731,Undirected,rank-10,7462,rank-10,10.0
178,732,Undirected,rank-10,7463,rank-10,39.0
178,733,Undirected,rank-10,7464,rank-10,39.0
178,734,Undirected,rank-10,7465,rank-10,11.0
178,735,Undirected,rank-10,7466,rank-10,11.0
178,736,Undirected,rank-10,7467,rank-10,11.0
178,737,Undirected,rank-10,7468,rank-10,1.0
178,738,Undirected,rank-10,7469,rank-10,1.0
178,739,Undirected,rank-10,7470,rank-10,5.0
178,740,Undirected,rank-10,7471,rank-10,14.0
178,741,Undirected,rank-10,7472,rank-10,13.0
178,742,Undirected,rank-10,7473,rank-10,1.0
178,743,Undirected,rank-10,7474,rank-10,6.0
178,744,Undirected,rank-10,7475,rank-10,1.0
178,745,Undirected,rank-10,7476,rank-10,1.0
178,746,Undirected,rank-10,7477,rank-10,4.0
178,747,Undirected,rank-10,7478,rank-10,5.0
178,748,Undirected,rank-10,7479,rank-10,1.0
178,749,Undirected,rank-10,7480,rank-10,1.0
178,770,Undirected,rank-10,7481,rank-10,25.0
178,795,Undirected,rank-10,7482,rank-10,4.0
178,796,Undirected,rank-10,7483,rank-10,4.0
178,811,Undirected,rank-10,7484,rank-10,1.0
178,812,Undirected,rank-10,7485,rank-10,1.0
178,825,Undirected,rank-10,7486,rank-10,1.0
178,826,Undirected,rank-10,7487,rank-10,1.0
178,827,Undirected,rank-10,7488,rank-10,1.0
178,828,Undirected,rank-10,7489,rank-10,1.0
178,829,Undirected,rank-10,7490,rank-10,1.0
178,830,Undirected,rank-10,7491,rank-10,1.0
178,831,Undirected,rank-10,7492,rank-10,1.0
178,835,Undirected,rank-10,7493,rank-10,7.0
178,836,Undirected,rank-10,7494,rank-10,8.0
178,839,Undirected,rank-10,7495,rank-10,4.0
178,840,Undirected,rank-10,7496,rank-10,4.0
178,841,Undirected,rank-10,7497,rank-10,4.0
178,842,Undirected,rank-10,7498,rank-10,4.0
178,873,Undirected,rank-10,7499,rank-10,14.0
178,874,Undirected,rank-10,7500,rank-10,17.0
178,894,Undirected,rank-10,7501,rank-10,3.0
178,895,Undirected,rank-10,7502,rank-10,2.0
178,896,Undirected,rank-10,7503,rank-10,1.0
178,897,Undirected,rank-10,7504,rank-10,2.0
178,902,Undirected,rank-10,7505,rank-10,26.0
178,903,Undirected,rank-10,7506,rank-10,4.0
178,904,Undirected,rank-10,7507,rank-10,4.0
178,905,Undirected,rank-10,7508,rank-10,4.0
178,925,Undirected,rank-10,7509,rank-10,1.0
178,941,Undirected,rank-10,7510,rank-10,22.0
178,942,Undirected,rank-10,7511,rank-10,22.0
178,943,Undirected,rank-10,7512,rank-10,10.0
178,1002,Undirected,rank-10,7513,rank-10,6.0
178,1062,Undirected,rank-10,7514,rank-10,2.0
178,1100,Undirected,rank-10,7515,rank-10,1.0
179,180,Undirected,rank-10,7516,rank-10,14.0
179,181,Undirected,rank-10,7517,rank-10,153.0
179,192,Undirected,rank-10,7518,rank-10,1.0
179,193,Undirected,rank-10,7519,rank-10,1.0
179,251,Undirected,rank-10,7520,rank-10,10.0
179,252,Undirected,rank-10,7521,rank-10,7.0
179,273,Undirected,rank-10,7522,rank-10,1.0
179,274,Undirected,rank-10,7523,rank-10,3.0
179,275,Undirected,rank-10,7524,rank-10,12.0
179,276,Undirected,rank-10,7525,rank-10,12.0
179,277,Undirected,rank-10,7526,rank-10,12.0
179,278,Undirected,rank-10,7527,rank-10,17.0
179,304,Undirected,rank-10,7528,rank-10,4.0
179,327,Undirected,rank-10,7529,rank-10,11.0
179,328,Undirected,rank-10,7530,rank-10,10.0
179,338,Undirected,rank-10,7531,rank-10,9.0
179,366,Undirected,rank-10,7532,rank-10,1.0
179,367,Undirected,rank-10,7533,rank-10,1.0
179,375,Undirected,rank-10,7534,rank-10,1.0
179,376,Undirected,rank-10,7535,rank-10,1.0
179,382,Undirected,rank-10,7536,rank-10,8.0
179,383,Undirected,rank-10,7537,rank-10,8.0
179,384,Undirected,rank-10,7538,rank-10,8.0
179,385,Undirected,rank-10,7539,rank-10,7.0
179,386,Undirected,rank-10,7540,rank-10,7.0
179,398,Undirected,rank-10,7541,rank-10,2.0
179,399,Undirected,rank-10,7542,rank-10,9.0
179,400,Undirected,rank-10,7543,rank-10,9.0
179,414,Undirected,rank-10,7544,rank-10,1.0
179,415,Undirected,rank-10,7545,rank-10,1.0
179,434,Undirected,rank-10,7546,rank-10,3.0
179,488,Undirected,rank-10,7547,rank-10,4.0
179,489,Undirected,rank-10,7548,rank-10,2.0
179,490,Undirected,rank-10,7549,rank-10,2.0
179,530,Undirected,rank-10,7550,rank-10,7.0
179,531,Undirected,rank-10,7551,rank-10,7.0
179,532,Undirected,rank-10,7552,rank-10,8.0
179,551,Undirected,rank-10,7553,rank-10,11.0
179,552,Undirected,rank-10,7554,rank-10,13.0
179,621,Undirected,rank-10,7555,rank-10,10.0
179,622,Undirected,rank-10,7556,rank-10,11.0
179,623,Undirected,rank-10,7557,rank-10,12.0
179,624,Undirected,rank-10,7558,rank-10,10.0
179,700,Undirected,rank-10,7559,rank-10,44.0
179,701,Undirected,rank-10,7560,rank-10,25.0
179,702,Undirected,rank-10,7561,rank-10,25.0
179,703,Undirected,rank-10,7562,rank-10,50.0
179,704,Undirected,rank-10,7563,rank-10,1.0
179,705,Undirected,rank-10,7564,rank-10,1.0
179,706,Undirected,rank-10,7565,rank-10,1.0
179,707,Undirected,rank-10,7566,rank-10,1.0
179,708,Undirected,rank-10,7567,rank-10,1.0
179,714,Undirected,rank-10,7568,rank-10,14.0
179,715,Undirected,rank-10,7569,rank-10,6.0
179,716,Undirected,rank-10,7570,rank-10,10.0
179,717,Undirected,rank-10,7571,rank-10,1.0
179,718,Undirected,rank-10,7572,rank-10,1.0
179,719,Undirected,rank-10,7573,rank-10,1.0
179,720,Undirected,rank-10,7574,rank-10,46.0
179,721,Undirected,rank-10,7575,rank-10,7.0
179,722,Undirected,rank-10,7576,rank-10,8.0
179,723,Undirected,rank-10,7577,rank-10,8.0
179,724,Undirected,rank-10,7578,rank-10,5.0
179,725,Undirected,rank-10,7579,rank-10,38.0
179,727,Undirected,rank-10,7580,rank-10,32.0
179,728,Undirected,rank-10,7581,rank-10,17.0
179,729,Undirected,rank-10,7582,rank-10,16.0
179,730,Undirected,rank-10,7583,rank-10,9.0
179,731,Undirected,rank-10,7584,rank-10,10.0
179,732,Undirected,rank-10,7585,rank-10,40.0
179,733,Undirected,rank-10,7586,rank-10,39.0
179,734,Undirected,rank-10,7587,rank-10,11.0
179,735,Undirected,rank-10,7588,rank-10,11.0
179,736,Undirected,rank-10,7589,rank-10,11.0
179,737,Undirected,rank-10,7590,rank-10,1.0
179,738,Undirected,rank-10,7591,rank-10,1.0
179,739,Undirected,rank-10,7592,rank-10,5.0
179,741,Undirected,rank-10,7593,rank-10,12.0
179,742,Undirected,rank-10,7594,rank-10,1.0
179,749,Undirected,rank-10,7595,rank-10,1.0
179,770,Undirected,rank-10,7596,rank-10,12.0
179,825,Undirected,rank-10,7597,rank-10,1.0
179,826,Undirected,rank-10,7598,rank-10,1.0
179,827,Undirected,rank-10,7599,rank-10,1.0
179,828,Undirected,rank-10,7600,rank-10,1.0
179,829,Undirected,rank-10,7601,rank-10,1.0
179,830,Undirected,rank-10,7602,rank-10,1.0
179,831,Undirected,rank-10,7603,rank-10,1.0
179,839,Undirected,rank-10,7604,rank-10,4.0
179,840,Undirected,rank-10,7605,rank-10,4.0
179,841,Undirected,rank-10,7606,rank-10,4.0
179,842,Undirected,rank-10,7607,rank-10,4.0
179,873,Undirected,rank-10,7608,rank-10,15.0
179,874,Undirected,rank-10,7609,rank-10,17.0
179,902,Undirected,rank-10,7610,rank-10,29.0
179,925,Undirected,rank-10,7611,rank-10,1.0
179,941,Undirected,rank-10,7612,rank-10,22.0
179,942,Undirected,rank-10,7613,rank-10,22.0
179,943,Undirected,rank-10,7614,rank-10,10.0
179,1002,Undirected,rank-10,7615,rank-10,5.0
179,1100,Undirected,rank-10,7616,rank-10,1.0
180,181,Undirected,rank-10,7617,rank-10,14.0
180,327,Undirected,rank-10,7618,rank-10,9.0
180,328,Undirected,rank-10,7619,rank-10,8.0
180,338,Undirected,rank-10,7620,rank-10,2.0
180,375,Undirected,rank-10,7621,rank-10,1.0
180,376,Undirected,rank-10,7622,rank-10,1.0
180,414,Undirected,rank-10,7623,rank-10,1.0
180,415,Undirected,rank-10,7624,rank-10,1.0
180,621,Undirected,rank-10,7625,rank-10,8.0
180,622,Undirected,rank-10,7626,rank-10,9.0
180,623,Undirected,rank-10,7627,rank-10,9.0
180,624,Undirected,rank-10,7628,rank-10,7.0
180,700,Undirected,rank-10,7629,rank-10,8.0
180,701,Undirected,rank-10,7630,rank-10,6.0
180,702,Undirected,rank-10,7631,rank-10,6.0
180,703,Undirected,rank-10,7632,rank-10,7.0
180,714,Undirected,rank-10,7633,rank-10,13.0
180,716,Undirected,rank-10,7634,rank-10,2.0
180,717,Undirected,rank-10,7635,rank-10,1.0
180,718,Undirected,rank-10,7636,rank-10,1.0
180,719,Undirected,rank-10,7637,rank-10,1.0
180,720,Undirected,rank-10,7638,rank-10,1.0
180,725,Undirected,rank-10,7639,rank-10,7.0
180,727,Undirected,rank-10,7640,rank-10,1.0
180,730,Undirected,rank-10,7641,rank-10,2.0
180,731,Undirected,rank-10,7642,rank-10,2.0
180,732,Undirected,rank-10,7643,rank-10,10.0
180,733,Undirected,rank-10,7644,rank-10,10.0
180,734,Undirected,rank-10,7645,rank-10,3.0
180,735,Undirected,rank-10,7646,rank-10,3.0
180,736,Undirected,rank-10,7647,rank-10,3.0
180,737,Undirected,rank-10,7648,rank-10,1.0
180,738,Undirected,rank-10,7649,rank-10,1.0
180,739,Undirected,rank-10,7650,rank-10,4.0
180,943,Undirected,rank-10,7651,rank-10,2.0
181,192,Undirected,rank-10,7652,rank-10,1.0
181,193,Undirected,rank-10,7653,rank-10,1.0
181,251,Undirected,rank-10,7654,rank-10,11.0
181,252,Undirected,rank-10,7655,rank-10,9.0
181,273,Undirected,rank-10,7656,rank-10,1.0
181,274,Undirected,rank-10,7657,rank-10,14.0
181,275,Undirected,rank-10,7658,rank-10,26.0
181,276,Undirected,rank-10,7659,rank-10,26.0
181,277,Undirected,rank-10,7660,rank-10,26.0
181,278,Undirected,rank-10,7661,rank-10,31.0
181,304,Undirected,rank-10,7662,rank-10,4.0
181,314,Undirected,rank-10,7663,rank-10,1.0
181,315,Undirected,rank-10,7664,rank-10,1.0
181,316,Undirected,rank-10,7665,rank-10,1.0
181,317,Undirected,rank-10,7666,rank-10,1.0
181,327,Undirected,rank-10,7667,rank-10,13.0
181,328,Undirected,rank-10,7668,rank-10,12.0
181,338,Undirected,rank-10,7669,rank-10,9.0
181,339,Undirected,rank-10,7670,rank-10,2.0
181,340,Undirected,rank-10,7671,rank-10,2.0
181,341,Undirected,rank-10,7672,rank-10,4.0
181,342,Undirected,rank-10,7673,rank-10,4.0
181,366,Undirected,rank-10,7674,rank-10,1.0
181,367,Undirected,rank-10,7675,rank-10,1.0
181,375,Undirected,rank-10,7676,rank-10,1.0
181,376,Undirected,rank-10,7677,rank-10,1.0
181,377,Undirected,rank-10,7678,rank-10,13.0
181,378,Undirected,rank-10,7679,rank-10,14.0
181,379,Undirected,rank-10,7680,rank-10,14.0
181,380,Undirected,rank-10,7681,rank-10,9.0
181,381,Undirected,rank-10,7682,rank-10,9.0
181,382,Undirected,rank-10,7683,rank-10,11.0
181,383,Undirected,rank-10,7684,rank-10,11.0
181,384,Undirected,rank-10,7685,rank-10,11.0
181,385,Undirected,rank-10,7686,rank-10,10.0
181,386,Undirected,rank-10,7687,rank-10,10.0
181,398,Undirected,rank-10,7688,rank-10,15.0
181,399,Undirected,rank-10,7689,rank-10,9.0
181,400,Undirected,rank-10,7690,rank-10,9.0
181,414,Undirected,rank-10,7691,rank-10,1.0
181,415,Undirected,rank-10,7692,rank-10,1.0
181,434,Undirected,rank-10,7693,rank-10,3.0
181,469,Undirected,rank-10,7694,rank-10,4.0
181,470,Undirected,rank-10,7695,rank-10,4.0
181,471,Undirected,rank-10,7696,rank-10,4.0
181,486,Undirected,rank-10,7697,rank-10,1.0
181,487,Undirected,rank-10,7698,rank-10,1.0
181,488,Undirected,rank-10,7699,rank-10,17.0
181,489,Undirected,rank-10,7700,rank-10,14.0
181,490,Undirected,rank-10,7701,rank-10,15.0
181,530,Undirected,rank-10,7702,rank-10,7.0
181,531,Undirected,rank-10,7703,rank-10,7.0
181,532,Undirected,rank-10,7704,rank-10,8.0
181,551,Undirected,rank-10,7705,rank-10,13.0
181,552,Undirected,rank-10,7706,rank-10,16.0
181,621,Undirected,rank-10,7707,rank-10,12.0
181,622,Undirected,rank-10,7708,rank-10,13.0
181,623,Undirected,rank-10,7709,rank-10,14.0
181,624,Undirected,rank-10,7710,rank-10,12.0
181,638,Undirected,rank-10,7711,rank-10,1.0
181,653,Undirected,rank-10,7712,rank-10,6.0
181,654,Undirected,rank-10,7713,rank-10,4.0
181,700,Undirected,rank-10,7714,rank-10,69.0
181,701,Undirected,rank-10,7715,rank-10,68.0
181,702,Undirected,rank-10,7716,rank-10,69.0
181,703,Undirected,rank-10,7717,rank-10,76.0
181,704,Undirected,rank-10,7718,rank-10,3.0
181,705,Undirected,rank-10,7719,rank-10,1.0
181,706,Undirected,rank-10,7720,rank-10,1.0
181,707,Undirected,rank-10,7721,rank-10,1.0
181,708,Undirected,rank-10,7722,rank-10,1.0
181,714,Undirected,rank-10,7723,rank-10,14.0
181,715,Undirected,rank-10,7724,rank-10,6.0
181,716,Undirected,rank-10,7725,rank-10,10.0
181,717,Undirected,rank-10,7726,rank-10,1.0
181,718,Undirected,rank-10,7727,rank-10,1.0
181,719,Undirected,rank-10,7728,rank-10,1.0
181,720,Undirected,rank-10,7729,rank-10,45.0
181,721,Undirected,rank-10,7730,rank-10,7.0
181,722,Undirected,rank-10,7731,rank-10,8.0
181,723,Undirected,rank-10,7732,rank-10,8.0
181,724,Undirected,rank-10,7733,rank-10,4.0
181,725,Undirected,rank-10,7734,rank-10,40.0
181,726,Undirected,rank-10,7735,rank-10,5.0
181,727,Undirected,rank-10,7736,rank-10,32.0
181,728,Undirected,rank-10,7737,rank-10,18.0
181,729,Undirected,rank-10,7738,rank-10,17.0
181,730,Undirected,rank-10,7739,rank-10,9.0
181,731,Undirected,rank-10,7740,rank-10,10.0
181,732,Undirected,rank-10,7741,rank-10,39.0
181,733,Undirected,rank-10,7742,rank-10,39.0
181,734,Undirected,rank-10,7743,rank-10,11.0
181,735,Undirected,rank-10,7744,rank-10,11.0
181,736,Undirected,rank-10,7745,rank-10,11.0
181,737,Undirected,rank-10,7746,rank-10,1.0
181,738,Undirected,rank-10,7747,rank-10,1.0
181,739,Undirected,rank-10,7748,rank-10,5.0
181,740,Undirected,rank-10,7749,rank-10,17.0
181,741,Undirected,rank-10,7750,rank-10,13.0
181,742,Undirected,rank-10,7751,rank-10,1.0
181,743,Undirected,rank-10,7752,rank-10,7.0
181,744,Undirected,rank-10,7753,rank-10,1.0
181,745,Undirected,rank-10,7754,rank-10,1.0
181,746,Undirected,rank-10,7755,rank-10,4.0
181,747,Undirected,rank-10,7756,rank-10,4.0
181,748,Undirected,rank-10,7757,rank-10,1.0
181,749,Undirected,rank-10,7758,rank-10,1.0
181,770,Undirected,rank-10,7759,rank-10,25.0
181,795,Undirected,rank-10,7760,rank-10,4.0
181,796,Undirected,rank-10,7761,rank-10,4.0
181,811,Undirected,rank-10,7762,rank-10,1.0
181,812,Undirected,rank-10,7763,rank-10,1.0
181,825,Undirected,rank-10,7764,rank-10,1.0
181,826,Undirected,rank-10,7765,rank-10,1.0
181,827,Undirected,rank-10,7766,rank-10,1.0
181,828,Undirected,rank-10,7767,rank-10,1.0
181,829,Undirected,rank-10,7768,rank-10,1.0
181,830,Undirected,rank-10,7769,rank-10,1.0
181,831,Undirected,rank-10,7770,rank-10,1.0
181,835,Undirected,rank-10,7771,rank-10,7.0
181,836,Undirected,rank-10,7772,rank-10,8.0
181,839,Undirected,rank-10,7773,rank-10,4.0
181,840,Undirected,rank-10,7774,rank-10,4.0
181,841,Undirected,rank-10,7775,rank-10,4.0
181,842,Undirected,rank-10,7776,rank-10,4.0
181,873,Undirected,rank-10,7777,rank-10,16.0
181,874,Undirected,rank-10,7778,rank-10,19.0
181,902,Undirected,rank-10,7779,rank-10,27.0
181,925,Undirected,rank-10,7780,rank-10,1.0
181,941,Undirected,rank-10,7781,rank-10,22.0
181,942,Undirected,rank-10,7782,rank-10,22.0
181,943,Undirected,rank-10,7783,rank-10,10.0
181,1002,Undirected,rank-10,7784,rank-10,6.0
181,1100,Undirected,rank-10,7785,rank-10,1.0
182,183,Undirected,rank-10,7786,rank-10,2.0
184,185,Undirected,rank-10,7787,rank-10,1.0
187,188,Undirected,rank-10,7788,rank-10,2.0
187,189,Undirected,rank-10,7789,rank-10,1.0
187,190,Undirected,rank-10,7790,rank-10,4.0
187,191,Undirected,rank-10,7791,rank-10,1.0
188,189,Undirected,rank-10,7792,rank-10,2.0
188,190,Undirected,rank-10,7793,rank-10,4.0
188,191,Undirected,rank-10,7794,rank-10,3.0
189,190,Undirected,rank-10,7795,rank-10,2.0
189,191,Undirected,rank-10,7796,rank-10,2.0
190,191,Undirected,rank-10,7797,rank-10,3.0
191,294,Undirected,rank-10,7798,rank-10,7.0
191,327,Undirected,rank-10,7799,rank-10,3.0
191,328,Undirected,rank-10,7800,rank-10,2.0
191,362,Undirected,rank-10,7801,rank-10,1.0
191,363,Undirected,rank-10,7802,rank-10,1.0
191,671,Undirected,rank-10,7803,rank-10,1.0
192,193,Undirected,rank-10,7804,rank-10,1.0
192,366,Undirected,rank-10,7805,rank-10,1.0
192,367,Undirected,rank-10,7806,rank-10,1.0
192,873,Undirected,rank-10,7807,rank-10,1.0
192,874,Undirected,rank-10,7808,rank-10,1.0
193,366,Undirected,rank-10,7809,rank-10,1.0
193,367,Undirected,rank-10,7810,rank-10,1.0
193,873,Undirected,rank-10,7811,rank-10,1.0
193,874,Undirected,rank-10,7812,rank-10,1.0
195,249,Undirected,rank-10,7813,rank-10,1.0
195,250,Undirected,rank-10,7814,rank-10,1.0
196,197,Undirected,rank-10,7815,rank-10,1.0
196,198,Undirected,rank-10,7816,rank-10,1.0
196,275,Undirected,rank-10,7817,rank-10,1.0
196,276,Undirected,rank-10,7818,rank-10,1.0
196,277,Undirected,rank-10,7819,rank-10,1.0
196,278,Undirected,rank-10,7820,rank-10,1.0
196,379,Undirected,rank-10,7821,rank-10,1.0
196,474,Undirected,rank-10,7822,rank-10,7.0
196,475,Undirected,rank-10,7823,rank-10,1.0
196,476,Undirected,rank-10,7824,rank-10,1.0
196,488,Undirected,rank-10,7825,rank-10,7.0
196,494,Undirected,rank-10,7826,rank-10,1.0
196,495,Undirected,rank-10,7827,rank-10,1.0
196,509,Undirected,rank-10,7828,rank-10,1.0
196,510,Undirected,rank-10,7829,rank-10,1.0
196,511,Undirected,rank-10,7830,rank-10,1.0
196,631,Undirected,rank-10,7831,rank-10,8.0
196,632,Undirected,rank-10,7832,rank-10,8.0
196,771,Undirected,rank-10,7833,rank-10,2.0
196,992,Undirected,rank-10,7834,rank-10,1.0
196,993,Undirected,rank-10,7835,rank-10,1.0
196,1000,Undirected,rank-10,7836,rank-10,1.0
196,1001,Undirected,rank-10,7837,rank-10,1.0
197,198,Undirected,rank-10,7838,rank-10,1.0
198,631,Undirected,rank-10,7839,rank-10,1.0
198,919,Undirected,rank-10,7840,rank-10,1.0
199,200,Undirected,rank-10,7841,rank-10,1.0
199,201,Undirected,rank-10,7842,rank-10,1.0
199,202,Undirected,rank-10,7843,rank-10,1.0
199,203,Undirected,rank-10,7844,rank-10,1.0
199,204,Undirected,rank-10,7845,rank-10,1.0
199,205,Undirected,rank-10,7846,rank-10,1.0
199,206,Undirected,rank-10,7847,rank-10,1.0
199,207,Undirected,rank-10,7848,rank-10,1.0
199,208,Undirected,rank-10,7849,rank-10,1.0
200,201,Undirected,rank-10,7850,rank-10,1.0
200,202,Undirected,rank-10,7851,rank-10,1.0
200,203,Undirected,rank-10,7852,rank-10,1.0
200,204,Undirected,rank-10,7853,rank-10,1.0
200,205,Undirected,rank-10,7854,rank-10,1.0
200,206,Undirected,rank-10,7855,rank-10,1.0
200,207,Undirected,rank-10,7856,rank-10,1.0
200,208,Undirected,rank-10,7857,rank-10,1.0
201,202,Undirected,rank-10,7858,rank-10,1.0
201,203,Undirected,rank-10,7859,rank-10,1.0
201,204,Undirected,rank-10,7860,rank-10,1.0
201,205,Undirected,rank-10,7861,rank-10,1.0
